game,genre,review
CODE VEIN,"Action, RPG",PROS: - femboys - very cool character creation CONS: - combat is janky and unresponsive - controls are weird - story is way too cliche but still passable - too many loading screens
Alan Wake's American Nightmare,"Action, Adventure",
Half-Life: Blue Shift,Action,"i mean, i guess barney got hired for good reason cause ♥♥♥♥♥♥♥♥♥ dude he shoulda just joined the army"
Half-Life: Blue Shift,Action,Worth playing if you're a fan of the original game.
Half-Life: Blue Shift,Action,
Half-Life: Blue Shift,Action,Another good expansion of Half Life series. Strongly recommended for series lovers.
Half-Life: Blue Shift,Action,blue ♥♥♥♥
Half-Life: Blue Shift,Action,bane
Aimlabs,"Action, Adventure, Casual, Indie, Simulation, Free To Play",im still bad at first person shooters
Aimlabs,"Action, Adventure, Casual, Indie, Simulation, Free To Play",Aimbot? Nah AimLab bruh
Aimlabs,"Action, Adventure, Casual, Indie, Simulation, Free To Play",Terrible ♥♥♥♥♥♥♥ screen tearing. Why the ♥♥♥♥ is Vsync not an option................ Updated: Still no vsync and takes 10min to open the application just to freeze. Fresh install
Totally Accurate Battlegrounds,"Action, Indie, Free To Play",p
Totally Accurate Battlegrounds,"Action, Indie, Free To Play","I done payed for my game fare and square and ye lettin them tuk the game ♥♥♥ you. The aiming ♥♥♥♥, its a buggy mess, and theres a lot of hackers."
Totally Accurate Battlegrounds,"Action, Indie, Free To Play",why
Totally Accurate Battlegrounds,"Action, Indie, Free To Play",Game would be better if it had support for mods and community servers. Dead game tho.
Totally Accurate Battlegrounds,"Action, Indie, Free To Play",Should be free
Totally Accurate Battlegrounds,"Action, Indie, Free To Play",The Best BR
Totally Accurate Battlegrounds,"Action, Indie, Free To Play",GOOD
Euro Truck Simulator,"Indie, Simulation",How the hell driving a truck very slowly between cities is very entertaining like this?
Zup! Z,"Casual, Indie","Im a simple man, i needed those achievements for my profile."
PlanetSide 2,"Action, Massively Multiplayer, Free To Play","I'm gonna make this short and sweet,  because I have a long and storied history with Planetside 2. And I could rant about a dozen things,  gonna focus on two, though I got banned on this game before, back in like 2013 or something.. And while I later proved myself innocent of any wrongdoing that a Game Manager accused me of,  I've never forgotten how easy it is to get perma-banned just for being good at the game and pissing off the wrong whiner. I put about $500 or more into this game, I loved it back in the day.  But I fear the game's gonna go tits up soon.  When I joined there was like 18 servers. Admittedly way too many.  so they knocked it down to like 2 on each coast,  2 in europe and 1 in oceania. Now,  North America has 2 servers.  they are constantly either imbalanced in population (Looking at you, VS). or due to the locking mechanic and there never being more than 2 Continents open,  it's not uncommon to log on and be thrown onto Koltyr for 15 minutes just to get in the ♥♥♥♥♥♥♥ game! This game really went to hell for me when my outfit from Mattherson quit,   I think now I just play it for the sake of making use of the money I spent,   and admittedly I am pretty good at it since there appear to be a lot of noobs playing it.  I've had it since day 1, afterall."
PlanetSide 2,"Action, Massively Multiplayer, Free To Play",I dont really like it...
PlanetSide 2,"Action, Massively Multiplayer, Free To Play",Was excited to play this game but my o my who knew that this ♥♥♥♥ won't even launch.
PlanetSide 2,"Action, Massively Multiplayer, Free To Play",GOTY 2845
Company of Heroes 2,Strategy,"right then, time to earn to bing chilling"
Company of Heroes 2,Strategy,"I'll just make it clear that I haven't actually enjoyed an RTS game from Relic since Dawn of War Dark Crusade. But speaking of Company of Heroes 1 and 2,  I never liked it.  I think the map scale is small and awkward,  the battles focus on fighting over pointless resource hubs,  the combat itself feels fake as units just blast at each other for what seems like an eternity,   and the unit pool is very small. And speaking of the unit pool,  I cant support or reccomend any game that nickel and dimes dozens of unit packs out as DLC. I dont like the company that develops it anymore, but go play a Men of War game.  at least you're getting a complete package when you buy their games. COH2 is just dawn of war 2 with a WW2 skin. and that game was a joke."
Company of Heroes 2,Strategy,"it would be better if it had micro management, but still an awesome game. good for seasoned strategists, excellent multiplayer"
Company of Heroes 2,Strategy,Free on humblebundle https://www.humblebundle.com/store/company-of-heroes-2?hmb_source=companyofheroes2_freegame&hmb_medium=banner
Company of Heroes 2,Strategy,"I loved the first game but second game is really annoying. Another classy act of Relic of leaving the game. Theater of War missions are plain annoying. They don’t offer much and as a single player-player I like to finish the game but if a ♥♥♥♥♥♥ Soviet tank can hit your Tiger at the front more than you hit it from the side, there is a huge problem. Without a story and the balance Theater of War was a chore for me. Other than these, you can buy commanders and with those, you can use different capabilities. Some units are only available with these commanders; you can buy commanders grinding but it takes a lot of time and why would someone like me (single player-player) grind those to play against AI? If you like to buy cosmetics, you can buy them at the store too. Another problem is poor AI. Only challenge it offers cheating its way to more resources and spamming units. It charges to machine guns from the frontside, yet winning against it is a real challenge. If I continue to list problems with this game, next thing at the list would be biased and boring story. Contrary to first game, this game’s story is about villainy which is Soviet Union’s, even the Axis soldiers feel more humane than them. Plus, the campaign is broken. In addition to that, lots of achievements are also broken. You can get most of them with mods -thanks to kind and caring modders- but 3 of them are impossible; so, you can’t achieve 100%. There is a petition about it but of course Relic prefers to ignore it. Lastly, there is continuous toxicity at multiplayer games and discussion."
Company of Heroes 2,Strategy,"I can only imagine the feeling when you pay $40 for a game, only to go in and find every shred of content is DLC. I got this in a Humble Bundle, so the cards probably make up the portion I paid for it, but I was disappointed to find that I'd essentially bought a platform without even the smallest campaign to get me into the game. My only option after a very mechanistic game tutorial was AI or online playing, or online paying. Or card farming, which is what I did."
Company of Heroes 2,Strategy,"Praktisch ist es ein COH 1 mit besserer Grafik, der Spielspaß ebbt aber schon nach wenigen Stunden ab. Hauptnegativpunkte: - Extrem freche DLC Politik: selbst wenn man die Complete Edition kauft ist das Game noch nicht vollständig...ich sage nur Ingame Käufe von Generälen und Perks - Sehr unübersichtliches und wenig funktionierendes Multiplayer Menü"
Kane & Lynch 2: Dog Days,Action,My social credit score dropped to the negatives the moment I bought this game and finishing it made me an international threat for the Chinese government.
Kane & Lynch 2: Dog Days,Action,god this was so ♥♥♥♥♥♥♥ kawaii #realwhiteguyhours
Kane & Lynch 2: Dog Days,Action,THE AESTHETIC FOR ME FORGIVES EVERY OTHER SIN THIS GAME COMMITS
Kane & Lynch 2: Dog Days,Action,liveleak
Kane & Lynch 2: Dog Days,Action,"I've played a lot of bad games, even intentionally, as I always have believed there's things to be learned and even found humor in just how bad it is. But let me tell you, there is not one. single. redeeming thing about Kane & Lynch 2. For some reason, the developers went with this idea to have a cameraman follow K&L in the journey, however, neither characters ever acknowledge that this camera man exists. When it's the three of you in an elevator, one of them explicitly says 'We're just two white guys in an elevator', so one might think maybe this camera man doesn't actually exist? Except for the fact that when they get captured, one of the police comes over an puts his hands over the camera, acknowledging that this is infact a real person. So why does this camera man exist? They exist solely to provide the most nauseating experience in gaming. It's a cameraman with full on parkinson's disease with the framing ability of an orangutan. Every cutscene is dealt with dizzying camera movements, wildly spinning around in circles, typically pointed at nothing in particular, and removing you from the ability to actually see what is happening, like someone came from the school of the Bourne series. The game also censors nudity and headshots (but not all headshots) as if I'm watching this video on  youtube, and the loading icon is the buffering icon in case you needed to be reminded that you could be watching something more entertaining on youtube instead. There's several types of guns in this game, pistols which are fairly competent, sub machine guns which feel like I'm shooting a garden hose when pointed at any target that is greater than 10 feet away. Assault rifles that are the go to, shotguns for when it's 30 minutes in the game and you could've swore the weapon icon showed that it wasn't a shotgun. Sniper rifles that don't have a scoped sight despite enemies getting scopes when they aim at you, and a couple of others. This is a cover based shooter where cover occasionally will just do nothing at all and you’ll still get blasted by the enemies directly in front of you. Also I had dozens of occasions where I would literally see them spawn in by just popping into existence. They gave you a sprinting ability in this game, which immediately makes the game look like it's being thrown through a dryer cycle. Half the time you can't see enemies approaching or even what direction you are going in. One might think to simply not use it then, however the game throws numerous large open fields that you can either spend triple the time going through or just deal with quick motion sickness. Oh and there's numerous chase and 'hurry up' sequences throughout the game. It's unavoidable. During the numerous shootouts, K&L incoherently shout at each other despite how small of a room they are in or close they are to each other, and as if they constantly need to remind the audience (or the camera man) who is who. The typical dialog exchange goes as follows. ""KANE!"" ""LYNCH! ""I CAN'T DO THIS KANE AGHFBHTH!"" ""SHOOT THEM LYNCH"" I want to point out that I did not do a typo, Lynch will randomly incoherently ramble and shout throughout the game, and the subtitles won't cover it despite everything else. So you might think he's still the incredibly unbalanced psychotic man from the last game, however this time he seemingly got himself a girlfriend. We see her for maybe one scene before we learn her true purpose, to get raped and murdered off screen. This girlfriend character was already completely unbelievable enough but now I have to believe that Lynch cared about her. Lynch did not need an additional reason to murder people, that's literally all his character is, an incredibly violent, non empathetic man. Oh and how about Kayne? He doesn't really need to be there, he exists solely to remind you that the Jenny ending from the last game is canon as he whines about the fact that she still won't talk to him. Speaking of the endings and the story by the way it couldn’t be more garbage. K&L are in town for an arms deal but it goes wrong when, before the arms deal even takes place, they shoot someone’s girlfriend in a completely unrelated shootout. What happens after that is boring shootout after shootout where everyone from the people they were with to the arms dealer, the police, the military, then the gang all try to hunt them down and that’s what leads to this games woman in the fridge moment. SPOILERS After the girl’s death K&L decide that they can’t win this fight and flee, only to be caught and placed on helicopters, they then see the lead bad guy’s skyscrapper and decide to hijack the chopper and attack it, despite literally saying a moment ago there is no chance they will win. So they put a gun to the pilot’s head to fly along the side of the building while they shoot, and yet the other police choppers decide to try to ram you like they’re playing Battlefield. So I guess K&L literally found the most cowardly pilot in the force. After landing in the site they shoot their way to the final boss while the other police helicopters start shooting up the skyscraper. Oh so where is the boss? In a room that is completely shot up to pieces, completely by himself. He dies in a cutscene. I’m seriously getting angry just remembering this crap. The final mission has you hijacking a commercial plane where it just ends after you succeed. Oh and the cameraman gets left behind on the airstrip. END SPOILERS I could site the game's incredibly short length as a negative but I might have to say that it's the sole positive, that I was spared from an eternal torment. This should not be bought by anyone, it is a closet torture device meant to drive its viewer insane. At least they got through the whole game without making a single Chinese racial slur. Oh wait, the British villain does. Also when this game came out, some critics gave it a 9/10, others above a 5, they are both wrong."
Kane & Lynch 2: Dog Days,Action,Pretty chilling game. Would be nice to see more games with a darker more serious tone with cool Asian aestheitcs and found footage style of camera. Also plays really well on steam deck 👌
Kane & Lynch 2: Dog Days,Action,"Novelty game, plays like an old PS2 game but has the graphics of the generation after. Bought for only 80p in a sale, can't complain."
Kane & Lynch 2: Dog Days,Action,The furry YouTube man told me not to play this game so I bought it
Kane & Lynch 2: Dog Days,Action,This is good game 11/10
Kane & Lynch 2: Dog Days,Action,i better call saul
Half-Life: Source,Action,Ahhh Half Life Source!!! Couldn't finish Original Half life due to graphics causing teary eyes! But this is awesome! So many minute improvements! Valve's masterpiece.
Half-Life: Source,Action,It has aged very badly. The physics and movement are awful.
Half-Life: Source,Action,"Unfortunately I must give it a negative score. This game is broken, and in my case I was unable to finish it. But still it's Half-Life. If you haven't played this wonderful game choose 1998 original. All Source version does, is better flashlight and prettier water. Buy original, play it and discover most influential FPS of all time."
Half-Life: Source,Action,Not a broken mess. Would recommend to play on a flaming chair
Grand Theft Auto: San Andreas,Action,If you don't like this game then you a busta
Grand Theft Auto: San Andreas,Action,Old but Gold 9/11 Good gaem
Grand Theft Auto: San Andreas,Action,"Ah ♥♥♥♥, here we go again."
Grand Theft Auto: San Andreas,Action,shouldn't have been delisted. awesome game
Grand Theft Auto: San Andreas,Action,"If you can get the game to run, its fine. its a classic. But the Steam version due to bugs content removal is objectively the worst edition out there."
Grand Theft Auto: San Andreas,Action,i love black people
Grand Theft Auto: San Andreas,Action,Un clasico
Grand Theft Auto: San Andreas,Action,i hate gravity
Grand Theft Auto: San Andreas,Action,the optimization is ♥♥♥♥
Grand Theft Auto: San Andreas,Action,good game 12/10
NieR:Automata™,"Action, RPG","If you want to cry in your room at 1 a.m because some of random people's save date is getting lost , then play this one."
NieR:Automata™,"Action, RPG",2D combat and old arcade style space shooter does not mix well with me. This is not the action rpg I was swindled into buying. Same ♥♥♥♥♥♥♥ enemies everywhere.
NieR:Automata™,"Action, RPG","I was stunned at how disappointed I was with this game. The combat is super repetitive (hold down RB! Spam X+Y!) Every character in the game is either an unsympathetic, stoic bore or completely over the top crazy.  The world is pretty but you play the entire game in the same relatively small area, constantly backtracking dozens of times. Don't get me started on Act 2, where you basically have to play the Act 1 all over again for minimal gain. The story developments are neat, but completely predictable. The RPG mechanic of having a fixed amount of memory that you swap in chipsets was really cool and well done. Soundtrack is phenomenal.  But all in all, the actual process of playing the game left a lot to be desired."
NieR:Automata™,"Action, RPG",this is a game where you have to get several ending to fully understand what it is about i like the story but unfortunately i didn't like any of the characters except pascal
Celeste,"Action, Adventure, Indie",simple but fun
Celeste,"Action, Adventure, Indie",harder than getting over it
Celeste,"Action, Adventure, Indie","Great game with solid gameplay feel and controls. This is one of the best case examples of an extremely well done difficult, but rewarding platformer (look up videos from GMTK on this for more). The music is incredible, the artwork fits, and the story is empowering and fun. The game does have a few negatives though. First, and most controversial, is the ""Accessibility"" options. I love it, but wish they disabled Achievements (or there was an Achievement for beating the game without ever using them). That's a very minor complaint though. Second, while some levels are incredibly well designed and good, a few were tweaked were made after release and have weird gaps and/or feel out of place. This is only a level or two though, so again not a big deal. Third, there are two levels that don't fit the mold and are just long and frustrating. The last screen on Chapter 7 C-Side and the last screen on Chapter 9. I understand that they are supposed to be some of the ""final"" levels, but it just feels odd compared to the rest of the game that these are incredibly challenging and super long, with some boring and easy stuff in the middle to make it artificially longer (looking at you Jelly Maze). Wish they had a more solid ""boss"" ending level that mixed things up more instead of just ""ultra long difficult level."" Finally, the game can get a little repetitive. There are only a few movement mechanisms that are added (Triple Dash / No Recharge Dash) with the environment being the main changing factor. Some of the ""hidden"" mechanisms that are revealed, such as Wave Dashing and Neutral Jumping and Wall Bouncing, feel a bit wonky at times too. Like they weren't intended but once found were incorporated into the gameplay despite being bugs. Besides those tiny things, the game is incredibly good and one I highly, highly recommend. 9/10"
Celeste,"Action, Adventure, Indie","Hehe, cute girl with demonic presence wants to catch Strawberries."
Black Myth: Wukong,"Action, Adventure, RPG",incredible  beautiful and quality  game a must have
Black Myth: Wukong,"Action, Adventure, RPG",What can i say other than Absolute cinema
Black Myth: Wukong,"Action, Adventure, RPG",return to monke ♥♥♥♥♥ out for harambae
Black Myth: Wukong,"Action, Adventure, RPG","I'm waiting long time, Finally!! This is Very Good Game."
The Crew™ 2,"Action, Massively Multiplayer, Racing","Literally the worst racing game I played in my life, everything about it was horrible. The physics, the graphics, the sounds and especially the controls... You have to fly the planes with keyboard, not mouse and you cant even change that, all vehicles use the same keys, you change one, all of them change... And on top of it the game is locked to 30 or 60 fps... WHY...."
The Crew™ 2,"Action, Massively Multiplayer, Racing",____🐸🐸🐸🐸____🐸🐸🐸 ___🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸⚪️⚫️⚫️⚪️🐸🐸🐸⚪️⚫️⚫️⚪️ 🐸⚪️⚫️⚫️⚪️⚫️⚪️🐸⚪️⚫️⚫️⚪️⚫️⚪️ 🐸⚪️⚫️⚪️⚫️⚫️⚪️🐸⚪️⚫️⚪️⚫️⚫️⚪️ 🐸🐸⚪️⚫️⚪️⚪️🐸🐸🐸⚪️⚫️⚪️⚪️ 🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🔴🔴🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🔴🔴🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴 🐸🐸🐸🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴 🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸🐸🐸🐸🐸🐸🐸🐸
The Ascent,"Action, Adventure, Indie, RPG","Cyberdiablo 2077 sort of. The graphics and gameplay is good but weapon / armor / skill variety is really shallow. The story isnt compelling or immersive by any means, the quests arent really meaningful either, playing with friends also doesnt make much sense since there are no classes you cant really support each other like RPG games, you just shoot together, do the same thing, revive each other etc... Wait for a discount then go for it."
The Ascent,"Action, Adventure, Indie, RPG",Very nice
The Ascent,"Action, Adventure, Indie, RPG","I really love the look of the game and the fact that the entire campaign is coop. The dark/gritty cyberpunk environments, graphics, lighting and music are fantastic. However, even after all this time the game is still buggy and really bogged down the experience for me and my friend."
My Friend Pedro,"Action, Indie","Fun, action shooter.  It was a little simple for the first quarter of the game and wasn't sure I liked it but as it kept going the difficulty and guns ramped up.  It was fun with unique levels interspersed.   Funny story.   I loved the intense final boss battles.   Really fun.   I'm glad I go this."
My Friend Pedro,"Action, Indie",perfect game
My Friend Pedro,"Action, Indie",I like My Friend Pedro. I feel like DeadToast are very capable in creating a game that is stylish and entertaining. When I wrote my curators review it was positive and I really wish their was a neutral review option because the first half of the game was really solid. Granted I never fully came to terms with all the controls and like the idiot I am decided to jump right into hard mode expecting a stylish gun ballet with Hotline Miami in mind. And I was wrong. Granted the hard mode probably makes enemies far more resilient to gun fire in some cases but half the time I felt like I was shooting a brick wall. Kicking gas tanks into a group of 4 people often then not led to only one person getting killed in the explosion. Melee strikes sometimes didn't register. And to top it off the gun splitting mechanic just confuses the hell out of me. I know my review is simply nit picking and I can own up to saying that I just suck at this game and I leaped into hard mode without a second thought but that's not even the worst part. I'm currently at a point in the game where it's mind numbing switch puzzles and platforming and I get that you need to mix things up in order to keep it fresh but all these puzzles kind of soured my experience a little. I love Devolver Digital and this game honestly kept me entertained in the first hour and a half but now I just feel bored and burnt out. I will complete the game obviously and maybe replay the game on normal mode just so I can try to get use to the controls a little better but as it stands I just don't know how to feel. I love the music the art direction with this semi cell shaded appearance but in the end I don't know what to feel.
My Friend Pedro,"Action, Indie",banana
My Friend Pedro,"Action, Indie",John wick cute edition
My Friend Pedro,"Action, Indie",good
Call of Juarez: Bound in Blood,Action,"Amazing game.  May not be pc anymore but the dialogue is superb along with the voice acting,  The game play, while not perfect, still holds up in my opinion.  I like to play this one every few years or so.   Game so good, I keep coming back."
Call of Juarez: Bound in Blood,Action,This game starts strong with confederacy. You get to shread union boys then sleep with the marshals daughter right at the start. Why cant we have games like this anymore?
Call of Juarez: Bound in Blood,Action,Call of juarez: Bound in Blood a great fps game although having a campaign of 6-7 hrs the game feels really awesome and you easily get attached with the character in the game. Well this game is also based on the wild-west  and it tells us the story of 3 brothers. This game teaches us that the path of peace and truth leads to a great and peaceful life rather than living the path of blood and lust.That's all this game is  really great l suggest all fps lover to play this game anyways before starting Red dead redemption 2 l thought l should get familiar with wild west and also with the life of a outlaw so l gave a shot to this game.And it really crossed the limit of my expectation.
Stray,"Adventure, Indie",I've Played it for 9 hours. Enjoyed it. I dont care if someone say its overpriced. Maybe it is? Cat is cute and realistic and I love it. The only thing a bit hit me was feeling its created for the youngest so npc around will never swear or something.. anyway need more meow now.
Stray,"Adventure, Indie","Amazing little game, loved everything about it. It definitely deserves a massively expanded sequel."
Stray,"Adventure, Indie",it's basically TitanFall 2 except that BT is called B12 and jack cooper is a yellow cat...
Stronghold Crusader 2,"Simulation, Strategy",bought it for my dad. he played the first one so got him this. pretty cool to watch him play sometimes
Stronghold Crusader 2,"Simulation, Strategy",Reminds me of my time in the kingdom of Jerusalem
Stronghold Crusader 2,"Simulation, Strategy","Dont make the mistake I did, and assume this is Stronghold 2, Crusader. this is actually Stronghold 3,  and its just the same awful game, except in the desert."
Alan Wake,"Action, Adventure",Naprawde dobra gra.
Alan Wake,"Action, Adventure",-
Alan Wake,"Action, Adventure",Alan Woke
Alan Wake,"Action, Adventure","Awesome thriller, really you feel like you are in the book running away from your own creations as the writer. It keeps you on your toes."
Alan Wake,"Action, Adventure","""you're wrong! i know now, without a doubt...kingdom hearts...is LIGHT!"" - best selling writer Alan Wake"
Alan Wake,"Action, Adventure","(Alone in the Dark + Twin Peaks + Max Payne) Alan Wake is basicly Deadly Premonition, But Good. Surprisingly effective survival horror game that is light on gore, heavy on scares and blends Psychological Horror with something more Lovecraftian. Graphics have aged incredibly well, apart from the facial animations and human models, which look plastic and barely move their lips in time to the voice lines. Maybe that will be fixed in the remaster. Alan Wake is a better Alone in The Dark game than the last one that Atari dropped around the same time. You fight enemies who are essentially resident evil zombies, but instead of being undead, they are living humans possessed by darkness and called ""The Taken"". To kill the Taken you have to use light to weaken them, then finish them off with a gun. Flares and flash bangs are very useful, as are environmental items like explosive barrels. Very Lynchian and meta. Lots of hidden TVs with an interesting Twilight Zone parody in most levels, like the original Max Payne. The voice of Max Payne himself appears in a little easter egg that hints towards where Remedy wanted to end that franchise. A must for horror game enthusiasts. Crime writer Alan Wake, suffering from writers block, arrives in the town of Bright Falls with his wife Alex for a vacation. But in the quiet mountain mining town, they soon find a nightmare instead. An ancient darkness looms over Bright Falls, one which blurs the line between fiction and reality. Wake finds the pages of a manuscript that he has never written. Worse still, the words on its pages begin to predict future events; Alex is kidnapped. An orgy of violence encompasses the town and Alan is hunted by the law and forced to go on the run. Can he find his wife and clear his name before the darkness ensnares him too?"
Alan Wake,"Action, Adventure",Its pretty dull.
Alan Wake,"Action, Adventure","The start of the need for a flashlight in spooky dark games craze. --what is it?-- A 3rd person story & adventure game with action, that reminds me of Alone in the dark. Your flashlight makes enemies weak at the knees."
Alan Wake,"Action, Adventure",great atmosphere
BlazBlue: Chronophantasma Extend,Action,i dont know why i bought this game
Ironsight,"Action, Free To Play",hard game
American Fugitive,"Action, Adventure, Indie",Hybrid of the first two gta and chinatown. Good game
American Fugitive,"Action, Adventure, Indie",gta 6
The Lab,Free To Play,very good better then HL:ALYX would recommend
Dead Rising 3 Apocalypse Edition,Action,yes
Dead Rising 3 Apocalypse Edition,Action,This game actually cured my cancer and depression
Dead Rising 3 Apocalypse Edition,Action,"Yeah i hope you dont mind crashing often while also dealing with saves corruptions. Oh and the game is hardcapped at 30fps, there are many tutorials out there on how to increase it (dont go above 60 fps, otherwise menu's and aiming will break untill you set it back to 60)."
Dead Rising 3 Apocalypse Edition,Action,It's fine actually. Not the best Dead Rising but not bad.
Dead Rising 3 Apocalypse Edition,Action,first playthrough finished it as lego man
Tomb Raider: Legend,"Action, Adventure",I always love to play games like tomb rider and though this game is old but still it's a top notch game to play.
Project Warlock,"Action, Indie",what a thing of beauty
Project Warlock,"Action, Indie","I loved this game, the gameplay, levels, enemies and gore were fantastic. However, IT'S SO DAMN EASY. I played this on hard and so did my brother and both of us felt the same way. At first the game presents you with a decent challenge that makes it really fun and addicting, but after you start getting better weapons and upgrades the game gets REALLY EASY. I especially noticed this after the first episode and even then I never died except when I faced the first boss. Throughout the whole game I felt like I was just easily mowing through all the enemies with almost zero effort and the only time I ever felt somewhat challenged was at the bosses, aside from that I almost never died. Eventually the game felt so repetitive that I couldn't even bother with finishing the final episode even though I was halfway through it. It was just way too boring at that point. If the game would've been at least a little more difficult I would've happily given this game a positive review. My score: 6/10"
Project Warlock,"Action, Indie",Character upgrades in hidden rooms make me feel like I need to use a guide to play. Not fun.
Project Warlock,"Action, Indie","Hm, well the game is mostly 2d, much like wolf3d (oh irony), and this is reflected in the fact that space is use instead of jump. In fact, there is no jump button, just like wolf3d. And Doom. And Heretic. Etc. There are a handful of semi-3d bits here and there, where you take a lift to a higher or lower location, but for the most part the game plays entirely on 2 axes. It's also kinda buggy and causes ground flames to either fall through the floor or rise past the ceiling. The level design is labyrinthe just like wolf3d, but there's a lot more variety in the wall textures/decoration, so you won't get lost as easily. I still got lost several times tho. Weapons. This game has many of them. And they can all be turned into something better and more fun to play with. There's very minimal exploration to be had in this game so the shooting of the things in the face til they die is the bread and butter of this game. If you like mindlessly shooting things til they go BOOM or SPLAT or whatever, you'll probably like this game. Every episode is a totally different environment with completely different enemies. My personal favorite was the futuristic city with the soldiers and the robots and stuff. The medieval castle area was pretty cool too. Also there's the John Carpenter's The Thing inspired arctic-y area with yetis and lovecraftian eldritch abominations and whatnot. Also parka wearing motherfuc*ers that sometimes turn into weird fleshy blob monsters that violate you with tentacles that pop up from the ground. The bosses are kinda pathetically easy tbh. Or maybe I've just gotten really good at these since I've been playing a shi*ton of boomer shooters lately. But yeah no, the bosses are kinda on the easy side, they're mostly just bullet spongy. I would've preferred something with more actual challenge instead of just wearing down a massive health bar. Also the first boss seems kinda buggy. If you stand directly underneath him in his last form he just sits there doing nothing. But you also can't hit him back. Despite Dusk and Amid Evil feeling a lot more polished and generally much higher quality overall, I surprisingly had a lot more fun with this game. It's cause the weapons and shooting sh*t with those weapons is just so much fun and so go*damn satisfying. Also being able to upgrade those weapons to something EVEN BETTER. And level ups. And stat points. And perks."
Kingdom: Classic,"Indie, Simulation, Strategy","Damn, this game is so good"
Kingdom: Classic,"Indie, Simulation, Strategy",Good
The Age of Decadence,"Indie, RPG","great politics, combat and difficulty worth playing"
The Age of Decadence,"Indie, RPG","This game has several in-game messages saying that ""The combat in this game is stupidly hard"" as if that somehow excuses the stupidly hard combat.  Hard combat can be fun (ie dark souls) if your failures feel like your fault.  It is not fun when it is  random, unfair, and arbitrary.  This game is the latter."
The Vanishing of Ethan Carter,"Adventure, Indie","I really don't know where to begin, this game moved me the way only a few games in the past could do. It is a walking simulator / adventure game / horror-thriller movie with a detective novel essence. Incredible graphics, almost real life like, the soundtracks reminded me of the naive Miyazaki movies, a little sad deep inside, a little wondrous like a child. I played it like a tourist as well, took so many screen shots I almost felt like a Japanese tourist in Istanbul... And you would play this game even if it lasted 4 years to complete, it would be a hell of a journey... Buy it play it, digest it, remember it..."
Bright Memory,"Action, Adventure, Indie",Not worth it at this point
Bright Memory,"Action, Adventure, Indie",Pretty decent game. I'm excited to see what the full release is gonna be like.
NEO Scavenger,"Indie, RPG, Strategy",Worth the pain
NEO Scavenger,"Indie, RPG, Strategy","Walk out of cryo try not to die die a lot 10/10 Actually a hilarious game, if you've got the patience and imagination for a turn based, text based combat system."
Dead Cells,"Action, Adventure, Indie",Top
