Game,Genre,Review
Remnant: From the Ashes,"Action, Adventure, RPG","This game has some serious problems, enough that I do not find it worth playing. It's buggy - untargetable enemies under the floor will kill you, flying enemies will clip into bridges/etc. and will shoot you while you can't hit them. In a game where a few hits will kill you, taking damage from bugged out enemies you can't hit is unacceptable. Its combat is poorly designed. Enemies will charge at you while out of line of sight and their charges will wrap around 90 degree angle corners. Melee swings will hit you even when you're on the other side of pillars. Bosses will enter their phases inconsistently - a boss that summons allies at 80% health one run and 40% the next can be either very hard or relatively easy based on pure luck. The main combat loop is extremely boring. The enemies felt very samey, mainly because they all require the same approach. Most of the bosses I fought had the same problem - keep your distance, plink away at the health bar, definitive bullet sponges. Level design felt like 3 areas on copy/paste, without the minimap I would have thought I'd gone in circles. Character abilities were simple, not requiring timing, aiming, or thinking. Character progression is terrible as well. Weapons unlock slowly and are basic standard gun types. Everything upgrades in zero-effort linear fashion - leveled up stats and weapons simply improve incrementally. Enemies level to match your highest gear so you get punished if you try to specialize. The game offers zero interesting decisions. Add to that the basic problems with souls-like and third person combat -- focusing on dodge timing is your only combat option, your character blocks your view in tight hallways, bullets hit object corners that your aim reticle looks clear around, etc. -- and I found the frustrations to far outweigh any entertainment value. The game is a bunch of poorly built parts cobbled into a fumbling whole. I don't understand the positive reception it has received."
Remnant: From the Ashes,"Action, Adventure, RPG","Boring, tedious, not  fun even with friends."
Remnant: From the Ashes,"Action, Adventure, RPG",Great souls like shooter. 8/10
Remnant: From the Ashes,"Action, Adventure, RPG","this game lacks many features. no text chat. when you are waiting to join a match, you can not pause to change settings or do whatever in the pause menu. the enemies are uninspiring and dull. if youre playing with a controller you cant swap buttons or the sticks or even triggers. for some reason they added melee weapons to this game which seems odd considering how underwhelming they are. its just not a very fun game."
Ring of Elysium,"Action, Free To Play, Massively Multiplayer",Terrible UXUI. No 4k support at all. Gameplay-wise: for people whom enjoy Call of Duty.
Ring of Elysium,"Action, Free To Play, Massively Multiplayer","If your reterded friend asks you to install this game, don't do it"
Ring of Pain,"Indie, Strategy",It feels almost like a rogeulike deckbuilder using Reigns like mechanics.  Very original.
Ring of Pain,"Indie, Strategy","Fun atmosphere, interesting cards, but infuriatingly random. I've gone back several times trying to see if I'm missing something, but ultimately every play feels completely unsatisfying due to the fact that eventually I get unavoidably screwed by RNG. I did not enjoy my time spent playing this game."
Ring of Pain,"Indie, Strategy",I write a review without pain Are you still with us or are you insane?
Rocksmith® 2014 Edition REMASTERED LEARN & PLAY,"Casual, Simulation","Just use tabs. They're easier, less complicated, and free."
Rocksmith® 2014 Edition REMASTERED LEARN & PLAY,"Casual, Simulation",really good but the audio lag is a bit cringe
Serious Sam 2,"Action, Indie","I want to start by saying I don't think this is a bad game, it's just a 'meh' one, and feels like the weakest out of the main series with the possible exception of 4 since I haven't played it. I would still recommend people who miss chaotic 90s shooters to check out the series as a whole. Serious Sam 2 leans into a lot more into the comedy than the prior games, and that's the main aspect that dates this game. It feels like it was written by children at times. And while there is the occasional funny scene, many of the jokes fall completely flat. Not to mention the character design of every NPC that isn't Sam is...bizarre. That being said this is more Serious Sam, so if you liked the other games it'll feel right at home. They even added in dual wielding of any combination of weapons (although you have to look up what button does it since the game does not tell you and I discovered the feature by accident) resulting in a lot of fun. But it can be frustrating that your weapons reset and the end of every world and sometimes it can take ages to get anything better than the double barrel shotgun. It's a great gun and all but Serious Sam always felt really fun in its chaotic need to jump from gun to gun depending on the situation.  This problem is heavily amplified on the final world, where 4 out of the 7 levels reset your weapons. They also patched in a gun that got cut from the original release, but it only appears in the second world, never to be seen again. I will say to its credit that the final level is the craziest I've played in the franchise so far, where its pretty much a nonstop 40 minute barrage of absolutely everything being thrown at you. Most of the other levels are about 8-15 minutes long. Maybe Im being a bit harsh on the humor though, yet finding giant piles of poo and two of the villagers boning in a outhouse, or all of the npc's having wacky, high pitches voices just isn't my cup of tea."
Serious Sam 2,"Action, Indie",Replaying it on steam deck and I'm having fun with it. That latest updated must've changed a bit because it's nothing like how I remembered the first time i played. It now feels more like the first and second serious sam. A good change indeed.
Serious Sam 2,"Action, Indie",I Like
Six Ages: Ride Like the Wind,"RPG, Simulation, Strategy","The game is interesting, but I find it so confusing that I don't know what to do. The game needs a better UI. I can't figure out how to progress. There are too many options. The red lines make you think you can't use that section when it is really a info that is meaningless. Buttons are grayed out without explaining why. You can't back out of choices. For example I made a choice and it said I would have to sacrifice animals. I didn't want to do that but there was no way to back out of the choice. Just a messy confusing game that seems pointless."
Six Ages: Ride Like the Wind,"RPG, Simulation, Strategy","My people starve, the sky broke, and someone stole my cows. 9/10, haven't seen ducks yet."
Source of Madness,Action,"Yes, I would recommend this game. It nails the weird feeling - finally the procedurally generated eldritch monsters I've been craving all these years. I've had 6 fun hours so far and I'm still keen to play a load more."
Source of Madness,Action,"The biggest love letter I can send to a Early Access game, is that it plays so well and is so good that I will wait till it's completed to have the absolute best experience. This game is CRAZY!!!"
StarCrawlers,"Adventure, Indie, RPG","A fun tactical game, very much like a combination of Darkest Dungeon and Legend of Grimdark.  The different character types are all interesting to play.  My only complaint is there is a VERY steep learning moment in the campaign game, so steep I think the game is fundamentally broken at that moment.  But I played 40 hours of it, so clearly I enjoyed myself.  I'm going to give it another try eventually to get past that point, but I think it makes Ironman mode impossible, at least for me."
StarCrawlers,"Adventure, Indie, RPG",I freakin love it
Synergy,"Action, Free To Play","Buggy, but I'll allow it"
Synergy,"Indie, Simulation, Strategy","Even though I am not a big fan of the district system, the game is pretty enjoyable, while being a relaxing experience at the same time. As you can see, the art style is great as it can be. There are some simple balancing issues and a need for more content but game is still early access and it is still enjoyable at this state."
TOXIKK™,"Action, Free To Play, Indie",Not for me.
TOXIKK™,"Action, Free To Play, Indie","Fun, but the playerbase is dead."
Team Fortress 2,"Action, Free To Play",The only class based shooter that actually is fun.
Team Fortress 2,"Action, Free To Play",abandonware. dont waste your time
Team Fortress 2,"Action, Free To Play",classic
Team Fortress 2,"Action, Free To Play","It was excellent, until they ♥♥♥♥♥♥ up it years ago with the crafting and hats."
Team Fortress 2,"Action, Free To Play",its ok
Team Fortress 2,"Action, Free To Play",>Get into matches >Get destroyed by veteran players >Get destroyed by dixxie bots All is good.
Team Fortress 2,"Action, Free To Play",bots
Team Fortress 2,"Action, Free To Play",nice
Team Fortress 2,"Action, Free To Play",idk yet
Team Fortress 2,"Action, Free To Play",i sold my wife and kids
Terminator: Resistance,"Action, Adventure, RPG","I wish there was a neutral between yes and no, the game feels limited, dialogues uninteresting and shallow. It is ""somewhat"" open world. Crafting system is good."
Terminator: Resistance,"Action, Adventure, RPG",Dark Horse of 2019. This game is seriously awesome.
Terminator: Resistance,"Action, Adventure, RPG","Not bad, but not great either and not worth paying full price imo. I paid $20, but honestly it was more of a sub $15 sale price game for me. I think big fans of the series could enjoy it more however. My score: 2.5/5 - Enemies feel a bit too spongy sometimes when played on hard difficulty (medium was too easy for me personally). - Levels were ok. Many of them honestly felt bland and similar looking after a while. - Graphics weren't bad, but the character models and animations weren't very good. - Performance was smooth and I consistently got 80+ fps throughout the game. - Experienced one crash towards the end of the game and had one bug where a character who was needed to proceed to the next area of the game got caught behind some geometry. I didn't realize this till later in the mission and so I had to load 3 checkpoints back and do that portion all over again. Aside from these, I didn't notice any other bugs. - Game play was relatively fun with a good mix of stealth and action."
Terminator: Resistance,"Action, Adventure, RPG",A fun ride.   You get more powerful as you go.  A linear game with side missions which are optional.  These side missions will still be in the same map so if you go further or in a different direction you may get something a character is asking for or you can destroy a skynet base for xp.  It has level up trees.  It has nicked a couple  elements of fallout like the way it zooms in to character faces when dialoging and the lockpick is just like fallout.    It has a nice ending battle that makes the slow pace of the rest of the game worth it to me.      They did a good job of tying into the first two movies at the end.  The infiltrator DLC was really sweet.   Clearing bunkers as a terminator.  They did a great job on what I would expect the humans to do when breached such as talking to themselves and freaking out that they are going to die.   I would give this game a 7.5/10.  Worth a buy.
The Abbey,Adventure,"It is kind of mediocre and doesn't hold up to higher resolutions very well. The artwork, setting, and character models are great, they have a nice Disney film feel to it. The adventure aspect of it was a bit poor and obtuse though, still worth a few bucks."
The Abbey,Adventure,"Plot is kinda interesting and dialogues are ok, but painful interface and ridiculous puzzles make this game really bad."
The Banner Saga 3,"Indie, RPG, Strategy","There have been a lot of improvements....but this game still suffers in the hand of idiots that don't understand game design. Think of it like the last season of Game of Thrones....where those two morons writing the show ran out of material, but think they need to kill characters off......so they do it in the laziest, most retarded, irrational way they can think of....because they are just hacks for writers. On an ending note...Spending reknown to upgrade your fighters - when its used for supplies and training is still retarded.  I'm glad the franchise is over, I am so tired of dealing with a single monetary system because they have gone out of their way with nonsense just to try and make their game unique. With the gorgeous artwork and decent story/world lore they could have just stuck with standard combat and monetary systems, filled the game with proper FULL voice acting and a narrator and have made millions over night. Keep character death to the battle field and the REALISTIC choices that are dangerous....instead of the arbitrary ♥♥♥♥♥♥♥♥ forced on the player."
The Banner Saga 3,"Indie, RPG, Strategy","Even though I loved the first two games, this game wasn’t really enjoyable for me. Sadly, it feels like a half-finished work. A lot of characters’ stories remain unfinished, while the ending is rushed and not satisfactory at all (cutscene is really short). Developers seem to forget the substories, like the ending of the second game (Bolverk, horsemen, king, etc.). Also, there is a huge questionable game design choice. The game shortens as much as you played the game well, you see less content if you do not make mistakes or less mistakes. Still, the game is pretty short but it is actually a good thing. Because I was relieved that I was able to finish the game. The main reason for that is the constant crashes. Unfortunately, the game is not stable enough and there is no save option other than the autosave. Therefore, you will lose a lot of progress, especially with the wave system. Long battles were not enjoyable before and now with the wave system, it is worse. Crashes make the risky wave system riskier, since it is a huge gamble and the waves do not give a huge reward, while you are forced to finish the combat in quicker manner which was not enjoyable for me. Gameplay does not add very much other than a few new enemies with witch class and dredge playable characters. Levelling brings the title system which are passive abilities. Similar levelling system was present at the second game and it did not feel very well as a progress accomplishment feeling. Training system and camp management are gone and dialogues are much less with boring choices. Also, the achievement renown award system (you get 5 renown when you unlock an achievement for one time only) continues and it is more annoying with crashes. I have lost 15-20 renown, just because of crashes. If you are going to purchase this game (at least, it is not expensive), do not expect too much and be mindful, if you are an achievement hunter, since one of the achievements is not doable anymore."
Thronebreaker: The Witcher Tales,"Adventure, RPG","This one is another in-between game for me. Art style is pretty good, writing is decent but story is a bit mediocre. Sadly, deck building and trying new card combinations aren’t a big part of the game. There aren’t much variety there and most of the enemies use the same cards. Only some of the boss battles are different. And there are puzzle battles (a lot of them). They offer different battles but they are not so great. I didn’t hate them and I think they give a different feeling to the game but a lot of people are annoyed by those battles. Actually, those puzzles gave me strength to finish the game. Still, it doesn’t change that they aren’t good. Other than that, there is the Witcher clickbait. He is in the game but only for one battle. So, the pictures of Geralt were a bit annoying for me. Even though, it wasn’t a bad game, I gave a thumbs down because I got really bored and forced myself to finish it."
Thronebreaker: The Witcher Tales,"Adventure, RPG","Yup, it's good"
Thronebreaker: The Witcher Tales,"Adventure, RPG","Thronebreaker is a very creative take on the Witcher's Gwent mini-game, wrapped in a superbly written and voiced single player campaign.   The ""battles"" all take place in card form, and the game is very clever on presenting unique scenarios to change each fight.  Some of the encounters are puzzles: you use a pre-built deck versus a pre-built scenario.  Most however use a deck that you can add/remove cards from.  Outside of the battles, you'll have to make many nuanced decisions as a leader and ruler that often have consequences to the plot and your 'army' (deck of cards.) The game itself is very enjoyable, and I'd recommend it.  There are, however, a few issues which should be mentioned: First, it's far too long.  Even on the highest difficulty, you'll probably have assembled a pretty unstoppable deck about halfway through.  After that point, the battles can all be dealt with using the same strategy, so they get very repetitious, even with the various 'scenarios' that make them vary. Second, and this is related to above, but there isn't a ton of motivation for tinkering with your deck.  You can't save different configurations, so trying a new one means scrapping the old.  None of the scenarios really punished my deck strategy either, so at no point did it force me to change it up.  This all plays into the issue of repetition. Essentially, this game is super fun and well put together, but could really afford to be shorter or more difficult.  Even with the gameplay slogging along in the 2nd half, though, the plot, decision-making and voice acting really carry it the rest of the way."
Titanfall® 2,Action,It's like Battletech but with everything lame instead of cool.
Titanfall® 2,Action,Titanfall 3 pls
Titanfall® 2,Action,I can't express how amazing and underrated this game is. such a shame that it's dying and EA does nothing to stop that...
Titanfall® 2,Action,Gimme titanfall 3 or a titanfall one and two combined remaster with all the content in one place.
Titanfall® 2,Action,the most immersive game i have ever played and also its basically a mech anime
Titanfall® 2,Action,BT is a based gigachad
Titanfall® 2,Action,EA is the only reason I dont play this amazing game still. Launcher is an absolute crutch
Titanfall® 2,Action,"So, the single player campaign would NOT have been worth the original purchase price.  The game looks great, and I love the back and forth between the fighty robot and the running around on walls, but the the campaign is linear as heck and far too short.  I'm glad I only paid CDN$14 for that. Multiplayer was just an afterthought for me, but after now playing for an afternoon, I'm hooked!  The mixture of FPS human running around with FPS fighty-robot mayhem is really a lot of fun.  Like most multiplayer, you can expect no team work on your side unless you are part of some organized group, but its still a blast anyway. I'm still not sure its worth full price, but on sale its well worth it."
Titanfall® 2,Action,"Great campaign, and one of my favourite if not my favourite FPS game of all time. Sadly, the multiplayer has been neglected and is now overran by hackers that keep DDoSing the servers, so if you wanna play, get the Northstar client from GitHub which is really easy to install and it is made by the community that constantly adds new game modes, anti cheat and security, custom servers + browser and everything is unlocked for you."
Titanfall® 2,Action,jeps best fast
Torment: Tides of Numenera,"Adventure, Indie, RPG, Strategy","I saw some of the bad reviews but honestly thought they must be mistaken. Reality is I was so bored by this game that I gave up on it after only an hour. Bad combat system, bland characters, overly verbose exposition. I could not be bothered to know more and did not care to find out who my character is. I enjoyed the original game, and have played many similar games, including the Baldur's Gate series, Original Sin, and other games with lots of text, but this game just feels completely uninspired to me. It feels like it was as big a chore to make for the developers as it is for me to play. I will be requesting a refund as I got no enjoyment out of this game. Games shouldn't feel like a chore."
Torment: Tides of Numenera,"Adventure, Indie, RPG, Strategy","Another classic FRP / RPG piece, if you are a lover of these genres this is for you, but the turn based combat is NOT for everyone, I for one hated it and as a backer of this game I voted hybrid gameplay but somehow they managed to get the game to be made turn based only, it kills a lot of the fun for me but the story makes up for it. Definitely play it if you are a seasoned role playing game player, it takes a bit getting used to to get really into the story due to the original game system but after that its classic FRP / RPG for you. The problem is you cant customize your characters apperance, the shops in the game give you cancer, money is a big issue and you can simply talk you way out of every situation. Dont be fooled by the fact that they gave a lesser rating to Tyranny, that game is what we need, not this seriously not this."
Total War: WARHAMMER II,"Action, Strategy",Enemy armies no longer park one step beyond your range each and every time. 10/10
Total War: WARHAMMER II,"Action, Strategy","Has a lot of reoccuring minor bug issues from the previous warhammer that was supposedly fixed. (Units changing targets randomly, reinforcements showing up in odd places regardless of map positioning) Looks great graphically, the campaign is ok too.  But they didn't make much improvements on 1.  For instance, there are no unit formations...no wedges, etc.  Heavy Calvary don't work as well as they should either.  The battle AI is pretty bad too (Send in tough hero, have archers just rain arrows onto all of the enemy units that cluster around said hero). I'm down voting because it crashes non stop after 50-80 turns into a campaign on a pretty damn good rig (Nvidia 690).  I wouldn't purchase this game on steam, you run the risk of this happening to you and then getting ♥♥♥♥♥♥ over by their anti consumer return policy. Will never buy another sega game again. Edit: Years later - still has the retarded ""Hey look 5 billion enemies spawn out of no where"" stupidity and hasn't changed the complete idiotic nonsense of fort sieges. I just lost a 40 minute battle of slaughtering those ♥♥♥♥♥♥♥ rats that randomly appear at the last ritual......because one rat ogre got through unnoticed and captured my city's flag....... Nevermind the fact they lost 90% of their troops and I lost ~10% of mine and it was the last enemy unit on the field..... Nevermind the fact that my units were in the middle of killing it......nope.....we all just decided to surrender and commit suicide. Edit 2: So....just lost a battle where I brought an entire army of hawk archers. Was wrecking the crap out of the enemy - mostly ground units - had ~50% of them killed and still had a bunch of ammo. But hey...we hire ♥♥♥♥♥♥♥ to design things so I lost the fight where I had 4 unit losses and over a thousand kills......because ""The enemy has control of the battlefield, you must land and fight on foot!"" or some ♥♥♥♥♥♥♥♥ like that.....Entire army started wavering and then just ran off. I was literally asking myself wtf just happened, in pure disbelief. My brain - in all honesty, couldn't fathom the idiots designing this game were really that retarded to PUNISH ME FOR BEING SMART. Total war....except when it comes to air superiority.....then all your units just fly off and commit mass suicide. Game was never worth $60, isn't worth $30 either. Maybe for $10 give it a shot."
Total War: WARHAMMER II,"Action, Strategy",Rat biological weapons
Total War: WARHAMMER II,"Action, Strategy","Just as good as Total War Warhammer 1, but with lizards."
Trailmakers,"Action, Adventure, Indie, Racing, Simulation","Really enjoyable build-your-own-vehicle game. Fun campaign, great variety of blocks, nice intuitive UI, co-op with a friend worked well. Went in with low expectations, came out very pleasantly surprised."
Trailmakers,"Action, Adventure, Indie, Racing, Simulation",Its too much fun. The physics are quite good.
Tropico 6,"Simulation, Strategy","Garbage game, they ripped out the enjoyment of playing tropico. Now its just annoying and tedious to play."
Tropico 6,"Simulation, Strategy","Little improvement from Tropico 5,  and the AI is completely broken,  just watched a horde of rebels sack and capture my palace while my military sat in their bases and didn't leave until it was almost over.  and said rebellion was caused by low housing and employment happiness...  by about 10% of my population who refused to move into FREE housing, and refused to get a job. I wont be buying anything from the tropico franchise ever again."
Ultimate Epic Battle Simulator,"Action, Adventure, Indie, Simulation, Strategy",not many games can contain 20k chickens and 250 nazis at the same time
Ultimate Epic Battle Simulator,"Action, Adventure, Indie, Simulation, Strategy",beeg battle
Void Tyrant,"RPG, Strategy","Extremely polished indie-gem with unique mechanics. It combines a roguelite/-like card game to a deck based dice game (your dealer cards are 1-6). Idea is to get a higher value than your opponent without going past 12. The difference will indicate strikes and various effects. You'll draw 4 cards per turn and can use your mana (called spirit) to discard and re-draw cards. You can play these cards using mana and manipulating either your own or your opponents results in various ways. Some cards impact the card values, some impact effects if you win/lose the round. Great game, although endless runs can get tedious when you've a great build. Talking to you step #174..."
Void Tyrant,"RPG, Strategy",It's amazing how much this game can take from basic Blackjack mechanics (although in this game the cards are valued 1-6 and it is 12 that you can't go over) and make it into an incredibly deep deckbuilder with 4 classes and dozens of unique baddies each with their own creative ways to skew the odds to their favor.
"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG","Would burn the heretic, kill the mutant, purge the unclean again 10/10"
"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",game is too masculine I started injecting testosterone and reading Warhammer books. 10/10
"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG",It's very decent though I liked Space Marine 1 better
"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG","It is a solid experience, but for a $60 triple A title that is a SEQUEL I would expect a lot more campaign missions, weaponry, armors, etc. It feels like it has 10% of the content it should, with everything being a money grab. The grind itself is a bit much, even when you unlock the DLC you still need to grind and spend credits to unlock individual pieces. $10 to unlock a suit, that you need to further grind into unlocking each piece to customize is insane. Throw in the woke DI&E side squad characters and the game is a disappointing buy."
"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG","I have not played a game like this for long time. Game has great graphics, good story with great lore and atmosphere. Narrative style for the campaign can be text book level for this genre. Plus, this game can be the manliest game ever in the most positive way, you can feel the epicenes at a lot of scenes. Only problem was the last boss’ design (AI was problematic at high difficulty also) for some attacks. Also, game supports co-op at campaign and operations. Other than that, PVP is pretty decent with matches that you can easily find. Even though this is AAA, it is not overpriced like most of the AAA games. Looking forward for the third game!"
"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG","Choppy gameplay, choppy audio, choppy choppy. Im above the recommended specs. Wish I could get a refund"
"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG","Warhammer as a franchise has had many different takes and variations on the source material, with a lot of it usually falling into the same rhythm most of the time. However the original Space Marine title released in 2011 was a stand-out experience that sadly ended on a cliffhanger, with 2023's Boltgun serving as a shadow sequel to the former, but bow in 2024 we got the much anticipated follow up that despite everything it does right, had me feeling a little muddled in some parts. Space Marine 2 picks up two centuries after the originals bitter sweet ending, with Titus serving a self-imposed exile with the Deathwatch, and after nearly dying he is saved via the Rubicon surgery, going from an Astarte's to a Primaris, a major upgrade for himself. Now just like the previous game he leads a small squad against a Tyranid invasion with a lot of the previous games story beats coming full circle and honestly the story in this game is S-Tier, even though I'm not the biggest lore fanatic, having finished the prior game gives a lot of context that you will need, however the campaign for the most part is short, with some welcomed character appearances that I will not spoil. My biggest issue with the campaign is the lack of progression throughout the 8 hour romp of bug stomping fun. Don't get me wrong, the combat in this game is incredible, you really do feel like a walking tank with a conscious, but the variety of weapons, primarily Boltguns just all feel the same, and playing the game on a harder difficulty doesn't earn you anything special, however in conjunction with the main campaign you have Operations mode which puts you in the shoes of Titus's other battle brothers, performing tasks related to the main stories events which I find far more engaging as well as rewarding, even if it does get a little grindy after a while. Just having the feature to upgrade your equipment made it a far more rewarding from my perspective, you feel like your getting stronger through your hard work which is just top notch, and the inclusion of being able to change your chapter colors is also welcomed, especially when you can make your own custom armor setup, it just felt more engaging and personal to me, and this isn't a knock against the campaign, it was still a highly polished experience. The other mode to explore is the multiplayer which allows that same kind of customization as Operations, but new outlets have reared their ugly heads with complaints of the other Space Marine's feeling like paper, and listen I get it, the game is suppose to be a power fantasy with you being the ultimate weapon but not everyone can be damn near impervious, it would really muddle the experience and for the most part I don't mind this decision since you need to think about it from the context of the lore I suppose, these are Space Marine's, men with weapons that fire high yield explosives, so it would make sense that their weapons are effective against one another y'know? I really wish there was a horde mode like the previous game, and hopefully more Operations are added in the near future, because I feel the six missions already available might get a little old, or at least give us more opportunities to earn requisition points to help expediate the mundane grind. Overall the game is well crafted, but I would recommend waiting for a sale."
"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG","""The Emperor Protects... My Sanity?!"" Recommended? 69/10!! I came for the chainsword, stayed for the existential crisis. In Space Marine 2, I learned three things: 1. Jumping into a horde of Tyranids isn't as cool when they can eat your face. 2. Space Marines are basically caffeine-fueled, walking tanks with a hero complex. 3. I’m probably not cut out to save humanity. The first mission had me feeling like a god among men, smashing through enemies like a sentient blender. But by the third mission, I’m pretty sure my character was just angry that he didn’t get enough sleep or coffee because we’ve been slaying xenos for weeks without a break. The dialogue is full of testosterone and random battle cries that make me question if Space Marines are secretly poets who hate rhyming. And let’s not forget that the chainsword is the closest thing to therapy in the 41st millennium. I’ve never felt so alive. It’s not all fun though. There was that one time I was so deep in combat that I accidentally started attacking my own team. Turns out, Space Marines don’t appreciate friendly fire. Who knew? Space Marine 2 is like a brutal workout for your thumbs and your soul. Come for the purging, stay for the crisis of faith. Final Verdict: If you like your enemies served extra crispy and your friendships strained by chaotic voice chats, this is your game. May the Emperor have mercy on your save files."
"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG","Haven't try co-op yet, but single-player experience is awesome."
"Warhammer 40,000: Space Marine 2","Action, Adventure, RPG","Really missed these big, buff dude power fantasy games from back in the day, a real breath of fresh air. Campaign is alot of fun, especially played with friends in coop, operations is fun, and I'm having a great time in the pvp, though it could really use some more maps. Just overall a great time. Tons of great gore, action, beautiful graphics, good performance and great enemy/character designs."
We Were Here Forever,"Adventure, Casual, Indie","Last game of the series, enjoyable but a short game. Even though graphics are better, it was a bit different from the other games. The puzzles were more like chill game puzzles that were designed differently. After finishing other games, I wanted to play from the other side. However, I did not care about it this time, since the other side was obvious or can be seen from my side. Also, ending was a bit lacklustre and wasn’t enough for an end to series. Still, this is a good game with original and unique content that worth experiencing it."
We Were Here Forever,"Adventure, Casual, Indie",Puzzles  easier than previous parts but this part has a new style totally love it
We Were Here Forever,"Adventure, Casual, Indie",These games get better and better!
Wolfenstein: The New Order,Action,perfect game
Wolfenstein: The New Order,Action,"The story isn't great but better than most of the FPS games. There are some side quests but it doesn't change anything I guess. Overally it is a fun and relaxing game. However, don't expect anything other than that."
Wolfenstein: The New Order,Action,"Filled with crashes . Take your pick from pressing enter in the menu, loading screens, changing levels, even going from one cutscene to another. It just crashes. Yes, I tried suggestions from the internet but nothing worked consistently. I'm sad I cannot play this game fully. I like the premise. A game that gives an excuse to mow down Nazis like L4D2, sign me up! It feels/looks great, considering when it was released. The cut feels deeper considering the few games I played before this runs without technical issues(in reverse chronological order) ME:Shadow of War, Bioshock Infinite, and AC: Revelations. When a game straight up crashes across many points in the game, even after many troubleshooting attempts... It's time to move on... Welp... Additional Info - Specs: Lenovo T480 CPU: i7-8650U RAM: 16GB STORAGE: 500GB NVMe SSD GPU: 2070S (TB3 eGPU)"
Wolfenstein: The New Order,Action,the final boss fight is the mother of all bullet sponges and bad game design but the rest of the game is fire
Wolfenstein: The New Order,Action,GREAT GAME
Wolfenstein: The New Order,Action,gr8 game 9/10
Wolfenstein: The New Order,Action,"A lot of fun, even if it is ludicrous."
Wolfenstein: The New Order,Action,____🐸🐸🐸🐸____🐸🐸🐸 ___🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸⚪️⚫️⚫️⚪️🐸🐸🐸⚪️⚫️⚫️⚪️ 🐸⚪️⚫️⚫️⚪️⚫️⚪️🐸⚪️⚫️⚫️⚪️⚫️⚪️ 🐸⚪️⚫️⚪️⚫️⚫️⚪️🐸⚪️⚫️⚪️⚫️⚫️⚪️ 🐸🐸⚪️⚫️⚪️⚪️🐸🐸🐸⚪️⚫️⚪️⚪️ 🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🔴🔴🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🔴🔴🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴 🐸🐸🐸🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴 🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸 🐸🐸🐸🐸🐸🐸🐸🐸🐸 The best shooter you can experience
Wolfenstein: The New Order,Action,"Meaningless, pointless shooter. Good graphics, bad physics, boring storyline. Dont waste your money or time, dont be fooled by reviews. This is a game for the feeble minded seriously, everything is so cheesy that I didnt even feel like seeing the end of the game."
Wolfenstein: The New Order,Action,Wolfenstein: The New Order was probably one of the first games that made me want to own a PS4 (I didn't have a PC then) and I will say in 2020 it's still a spectacular game soaked with Nazi blood. If you enjoyed Return to Castle Wolfenstein I can recommend this one even if it's embracing some ridiculous design concepts like dual-wielding large assault rifles but y'know what? Screw it. I know it's not the right game to say it but rip and tear. Because that's certainly something you will be doing.
Wolfenstein: The Old Blood,Action,"Good shooter, but first game was a bit better. Story isn't detailed as first one (first one wasn't detailed too). Enemies are similar. Skill tree isn't detailed as much as first one too. However, it is more like a Wolfeinstein game. There isn't much to tell actually, it is just a fun shooter."
Wolfenstein: The Old Blood,Action,Old Blood is a good companion piece to New Order. It feels more in line with Return to Castle Wolfenstein with New Orders mechanics. By no means is that a bad thing. Using old school ram-shackled guns in the 1940s is satisfying and this allows the player to spend more time in 40s which pales in comparison to short lived introduction of New Order. It's a worthwhile side story and I highly recommend it.
Wolfenstein: The Old Blood,Action,sehr gut
Wolfenstein: The Old Blood,Action,"A nice addition, probably too expensive for what it is, but still good."
Wolfenstein: The Old Blood,Action,"Probably my favourite Wolfenstein reboot. Perfectly reimagines both Castle Wolfenstein and Wolfenstein 3D for the modern age. Its a First Person Shooter Stealth game where you can drown nazis in the toilet and have to fight Lovecraftian horrors. Not as long as The New Order but in my opinion, alot more fun. The successor games can't touch this one."
Wolfenstein: The Old Blood,Action,"My first review of this game was negative, it ran like ♥♥♥♥♥ on AMD gpus, but that was fixed now so I finally managed to finish the game. It was more of the same... THANK GOD IT WAS MORE OF THE SAME! If you like The New Order, this is not as good, but you surely won't be disappointed. Beats The New Colossus and Youngblood that's for sure."
Wolfenstein: The Old Blood,Action,woooooooooooooooo
Wolfenstein: The Old Blood,Action,perfect game
